page_id,url,is_seed,is_spam,text
32,https://www.site.com/p/32,0,1,word161 word219 word86 word2 word160 https://www.site.com/p/177 word126 word113 word223 word141 word184 word68 word169 word245 https://www.site.com/p/3 word236 word228 word183 word156 word249 word282 word55 word89 word41 word143 word71 word275 word100 word134 word39 word38 word9 word259 word15 word297 word296 word207 word108 https://www.site.com/p/136 word18 word282 word133 https://www.site.com/p/48 word278 word276 word241 https://www.site.com/p/3 word76 word187 word200 word114 word148 word68 word237 word256 word261 word46 word203 word186 word257 word5 word122 word84 word263 word71 word228 word81 https://www.site.com/p/142 word91 word289 word289 word74 word247 word183 word20 word112 word249 word118 word32 word135 word189 word119 word21 word105 word265 word184 word198 word240 word232 word23 word20 word165 word52 word266 word140 word134 word296 word278 word291 word89 word192 word193 word187 word39 word264 word128 word192 word114 word264 word207 word180 word176 word249 word246 word3 word256 word71 word225 word84 word117 word39 word263 word143 word108 word76 word95 word80 word185 word60 word117 word212 word169 https://www.site.com/p/32
33,https://www.site.com/p/33,0,0,word288 word9 https://www.site.com/p/189 word145 word43 word110 word229 word241 https://www.site.com/p/112 word246 word87 word112 word210 word73 word298 word93 word261 word135 word85 word175 word232 word35 word117 word193 word197 word67 word55 word8 word103 word267 word258 word214 word76 word49 word90 word243 word19 word272 word257 word60 word47 word246 word66 word276 word0 word220 word267 word215 word189 word22 https://www.site.com/p/70 word271 word219 https://www.site.com/p/102 word117 word246 word195 word179 word294 word50 word217 word68 word130 word244 word119 word42 word145 word278 word209 word131 word96 word2 word3 word295 word267 https://www.site.com/p/152 word60 word266 word3 word192 word105 word161 word209 word185 word54 word79 word218 word299 word129 word133 word274 word216 word289 word187 word141 word203 word104 word211 word282 word285 word247 word91 word189 word286 word284 word247 word129 word157 word295 word176 word203 word70 word60 word117 word228 word82 word51 word109 word260 word205 word173 word281 word26 word82 word199 word2 word46 word74 word241 word222 word45 word32 word134 word113 word189 https://www.site.com/p/133 word40
34,https://www.site.com/p/34,0,0,word261 word264 word118 word86 word18 word184 word122 word0 word80 word44 word141 word204 word180 word202 word207 word102 word265 word7 word35 word46 word281 word145 word286 word298 word178 word177 word141 word115 word99 word232 word206 word294 word2 word133 word89 word208 word259 word54 word286 word37 word257 word150 word174 word59 word262 word131 word275 word294 word128 word226 word193 word288 word247 word124 word173 word234 word235 word14 word246 word59 https://www.site.com/p/102 word132 word34 word195 word112 word117 word161 word211 word180 word264 https://www.site.com/p/95 word274 word4 word134 word127 word147 word47 word204 word175 word38 word283 word91 word243 word160 word181 word111 word293 word137 word93 word97 word255 word102 word120 word123 word135 word105 word117 https://www.site.com/p/25 word103 word127 word182 word79 word54 word61 word40 word252 word3 word277 word21 word246 word190 https://www.site.com/p/147 word161 word252 word294 word140 word251 word93 word261 word143 word203 word113 word295 word65 word27 word269 word216 word244 word276 word16 word257 word177 word201 word89 word234 word61 word265 word235 word161 word4 word6 word107 word194 word297 https://www.site.com/p/46 word51 word166 word185 word132 word95 word280 word134 word121 word137 word241 word175 word187 word94 word255 word217 word107
35,https://www.site.com/p/35,1,0,word74 word76 word242 word4 word90 word215 word255 word68 word264 word273 word161 word249 word153 word128 word287 word290 word24 word203 word50 word83 word30 word110 https://www.site.com/p/28 word130 word243 word49 word230 word171 word133 word184 word184 word286 word285 word131 word176 word10 word210 word62 word179 word101 word295 word294 word275 word89 word145 word181 word166 word261 word249 word228 word40 word195 word146 word237 word74 word85 word172 word215 https://www.site.com/p/138 word292 word207 word36 word40 word82 word175 word116 word160 word162 word149 word136 word202 https://www.site.com/p/70 word138 word227 word185 word266 https://www.site.com/p/83 https://www.site.com/p/119 word230 word211 https://www.site.com/p/140 word85 word94 word11 word64 word120 word128 word40 word107 word85 word203 word52 word48 word32 word242 https://www.site.com/p/178 word280 word27 word13 word203 word268 word42 word53 word134 word79 word43 word199 word158 word117 word126 word145 word226
36,https://www.site.com/p/36,0,0,word222 word268 word273 word158 word177 word246 word276 word116 word45 word226 word157 word187 word211 word133 word79 word155 word5 word0 word267 word69 word176 word146 word240 word273 word4 word251 word244 word153 word4 word220 word149 word118 word3 word280 word191 word96 word210 word287 word223 https://www.site.com/p/194 word202 word127 word83 word199 word193 word112 word134 word40 word216 word122 word264 word139 word145 word272 word137 word211 word96 word35 word93 word69 word148 word56 word233 word231 word139 word251 word96 word164 word9 word77 word25 word273 word11 word95 word52 word144 word137 word64 word224 word4 word119 word46 word77 word7 word252 word111 word175 word215 word159 word255 word190 word237 https://www.site.com/p/175 word16 word169 word41 word74 word28 word136 word200 word36 word278 word240 word92 word98 word128 word195 word6 word62 word127 word197 word226 word126 word17 word101 word235 word48 word266 word106 word242 word199 word159 word165 word81 word21 word281 word266 word62 word129 word246 word152 word101 word184 word26 word111 word57 word120 https://www.site.com/p/15 word222 word166 word7 word85 word141 word299 word61 word202 word124 word4 word21 word297 word243 word79 word190 word45 word127
37,https://www.site.com/p/37,0,0,word64 word249 word119 word162 word285 word177 word224 word98 word10 word193 word183 word68 word128 https://www.site.com/p/6 word20 word248 word224 word286 word150 word277 word250 word97 word290 word95 word278 word178 word165 word239 word140 word283 word82 word35 word271 word79 word230 word151 word134 word277 word187 word232 word0 word259 word194 word94 word9 word186 word122 word164 word32 word275 word198 word97 word268 word254 https://www.site.com/p/19 word282 word78 word144 word165 word209 word164 word56 word49 word267 word34 word22 word66 word91 word16 word103 word54 word248 word98 https://www.site.com/p/45 https://www.site.com/p/35 https://www.site.com/p/135 word50 word16 word292 word198 word250 word269 https://www.site.com/p/6 word131 word25 word187 word113 word36 word6 word106 word251 word40 word239 word31 word184 word285 word212 word188 https://www.site.com/p/132 word29 https://www.site.com/p/48
38,https://www.site.com/p/38,0,0,word234 word218 word53 word85 word92 word281 word205 word258 word172 https://www.site.com/p/123 word80 word273 word226 word180 word161 word281 word166 word190 word211 word220 word165 word123 word288 word279 word109 word192 word281 word130 word184 word231 word229 word203 https://www.site.com/p/33 word0 word17 word145 word8 word265 word69 word154 word3 word153 word113 word109 word161 word11 word141 word283 word261 word284 word292 word292 word79 word48 word19 word235 word182 word79 word70 word135 word187 word298 word127 word119 word131 word153 word47 word292 https://www.site.com/p/124 word204 word291 word111 word39 word166 word247 word88 word249 word295 word48 word153 word19 word295 https://www.site.com/p/6 word195 word40 word28 word171 word178 word222 word213 word61 word116 word5 word195 word27 word156 word268 word21 word163 word276 word289 word76 word167 word257 word113 word78 word25 word201 word228 word294 word258 https://www.site.com/p/146 word46 word113 word221 word148 word201 word75 word67 word172 word42 word243 word292 word25 word280 word204 word134 word43 word204 word256
39,https://www.site.com/p/39,0,0,word45 word57 word211 word216 word187 word178 https://www.site.com/p/156 word97 word164 word176 word12 word156 word86 word179 word226 word74 word225 word22 word119 word102 word191 word79 word43 word57 word27 word124 word75 word147 word7 word175 word56 word156 word230 word241 word11 word169 word107 word275 word108 word104 word279 word267 word132 word280 word247 word72 word9 word192 word298 word269 word22 word130 word87 word30 word145 word102 word138 word27 word238 word4 https://www.site.com/p/57 word34 word198 word138 word184 word55 word9 word149 word197 word118 word194 word260 word50 word161 word248 word272 word45 word95 word101 word256 word234 word287 word11 word20 word126 word271 word156 word170 word250 word201 word80 https://www.site.com/p/6 word9 word177 word180 word181 word154 word120 word256 word141 word31 word131 word198 word15 word284 word143 word115 word77 word174 word201 word70 word44 word195 word266 word116 word213 word123 word293 word78 word218 word159 word168 word229 word277 word67 word105 word70 word297 word277 word103 word70 word158 word268 word69 word220 word74 word289 word80 word162 word34 word285 word272 word60 word94 word162 word74 word15 word163 word211 word210 word155 word226 word140 word77 word96 word54
40,https://www.site.com/p/40,0,0,word244 word68 word257 word240 word191 word94 https://www.site.com/p/144 word198 word251 word242 word70 word83 word98 word115 word16 word209 word7 word138 word211 https://www.site.com/p/40 word113 https://www.site.com/p/189 https://www.site.com/p/130 https://www.site.com/p/97 word103 word104 word33 word90 word224 word250 word166 word234 word126 word218 word207 word21 word194 word160 word201 word292 word274 word268 word19 word266 word55 word231 word233 word21 word125 word265 word275 word202 word20 word285 word198 word264 word25 word97 word149 word225 word203 word155 word146 word236 word85 word216 word150 word27 word264 word72 word237 word231 word46 word256 word57 word92 word299 word279 word69 word201 word211 word165 word230 word12 word91 word232 word103 word232 word46 https://www.site.com/p/92 word128 word165 https://www.site.com/p/70 word83 word63 word46 word58
41,https://www.site.com/p/41,0,0,word157 word158 word228 word147 word92 word60 word67 word103 word1 word129 word6 word234 word254 word255 https://www.site.com/p/165 word278 word2 word252 word121 word111 word243 word232 word209 word226 word40 word3 word125 word280 word142 word285 word106 word25 word94 word75 word28 word178 word18 word74 word16 word295 word152 word169 word44 word25 word55 word213 word91 word82 word145 word293 word287 word90 word233 word296 word184 word18 word47 word153 word165 word188 word194 word34 word218 word281 word33 word149 word241 word68 word62 word140 word168 word269 word211 word268 word107 word107 https://www.site.com/p/137 word29 word55 word292 https://www.site.com/p/118 word270 word44 word247 word147 word218 word162 word132 word269 word294 word181 word66 word288 word254 word266 word254 word252 word92 word119 word148 word99 word0 word60 word12 word238 word60 word106 word212 word211 word23 word170 word179 word286 word108 word5 word103 word144 word130 word34 word157 word153 word259 word281 word165 word3 word58 word170 word174 word202 word291 word14 word89 word99 word169 word173 https://www.site.com/p/70 word245 https://www.site.com/p/105
